method,power,fdp,v
mkn,0.8375,0.014705882352941176,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.5125,0,0.75
pkn,0.6375,0,1
pkn,0.65,0,1.25
pkn,0.7375,0.016666666666666666,1.5
pkn,0.7625,0.016129032258064516,1.75
pkn,0.7875,0.015625,2
pkn,0.7875,0.015625,2.25
pkn,0.8125,0.015151515151515152,2.5
pkn,0.8125,0.015151515151515152,2.75
pkn,0.825,0.014925373134328358,3
pkn,0.825,0.014925373134328358,3.25
pkn,0.85,0.014492753623188406,3.5
pkn,0.875,0.014084507042253521,3.75
pkn,0.8875,0.013888888888888888,4
pkn,0.8875,0.013888888888888888,4.25
pkn,0.8875,0.013888888888888888,4.5
pkn,0.8875,0.013888888888888888,4.75
pkn,0.8875,0.013888888888888888,5
