method,power,fdp,v
mkn,0.675,0.03571428571428571,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.3,0,0.5
pkn,0.5,0,0.75
pkn,0.575,0.02127659574468085,1
pkn,0.575,0.02127659574468085,1.25
pkn,0.5875,0.020833333333333332,1.5
pkn,0.625,0.0196078431372549,1.75
pkn,0.625,0.038461538461538464,2
pkn,0.6375,0.03773584905660377,2.25
pkn,0.675,0.03571428571428571,2.5
pkn,0.675,0.03571428571428571,2.75
pkn,0.675,0.03571428571428571,3
pkn,0.6875,0.03508771929824561,3.25
pkn,0.725,0.03333333333333333,3.5
pkn,0.725,0.03333333333333333,3.75
pkn,0.725,0.03333333333333333,4
pkn,0.75,0.03225806451612903,4.25
pkn,0.75,0.047619047619047616,4.5
pkn,0.7625,0.046875,4.75
pkn,0.775,0.07462686567164178,5
