method,power,fdp,v
mkn,0.65,0.018867924528301886,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.3875,0,0.75
pkn,0.5125,0,1
pkn,0.5625,0.021739130434782608,1.25
pkn,0.575,0.02127659574468085,1.5
pkn,0.6125,0.02,1.75
pkn,0.6375,0.019230769230769232,2
pkn,0.6375,0.019230769230769232,2.25
pkn,0.65,0.018867924528301886,2.5
pkn,0.65,0.018867924528301886,2.75
pkn,0.6625,0.018518518518518517,3
pkn,0.6625,0.018518518518518517,3.25
pkn,0.675,0.01818181818181818,3.5
pkn,0.7,0.017543859649122806,3.75
pkn,0.7,0.034482758620689655,4
pkn,0.7125,0.03389830508474576,4.25
pkn,0.7375,0.03278688524590164,4.5
pkn,0.7625,0.031746031746031744,4.75
pkn,0.7625,0.046875,5
