method,power,fdp,v
mkn,0.9875,0.05952380952380952,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.8,0,0.5
pkn,0.9375,0,0.75
pkn,0.9375,0,1
pkn,0.9375,0,1.25
pkn,0.9625,0.01282051282051282,1.5
pkn,0.95,0.0379746835443038,1.75
pkn,0.975,0.037037037037037035,2
pkn,0.975,0.037037037037037035,2.25
pkn,0.975,0.04878048780487805,2.5
pkn,0.975,0.04878048780487805,2.75
pkn,0.975,0.04878048780487805,3
pkn,0.975,0.04878048780487805,3.25
pkn,0.975,0.04878048780487805,3.5
pkn,0.975,0.04878048780487805,3.75
pkn,0.9875,0.04819277108433735,4
pkn,0.9875,0.04819277108433735,4.25
pkn,0.9875,0.05952380952380952,4.5
pkn,0.9875,0.05952380952380952,4.75
pkn,1,0.058823529411764705,5
