method,power,fdp,v
mkn,0.775,0.07462686567164178,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.2,0,0.5
pkn,0.575,0,0.75
pkn,0.6125,0.02,1
pkn,0.6125,0.02,1.25
pkn,0.65,0.037037037037037035,1.5
pkn,0.6625,0.03636363636363636,1.75
pkn,0.7,0.05084745762711865,2
pkn,0.7125,0.06557377049180328,2.25
pkn,0.7125,0.05,2.5
pkn,0.7625,0.06153846153846154,2.75
pkn,0.7625,0.07575757575757576,3
pkn,0.775,0.07462686567164178,3.25
pkn,0.775,0.07462686567164178,3.5
pkn,0.775,0.07462686567164178,3.75
pkn,0.775,0.07462686567164178,4
pkn,0.775,0.07462686567164178,4.25
pkn,0.775,0.07462686567164178,4.5
pkn,0.7875,0.07352941176470588,4.75
pkn,0.8,0.07246376811594203,5
