method,power,fdp,v
mkn,0.95,0.06172839506172839,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.5,0,0.5
pkn,0.75,0,0.75
pkn,0.8125,0.015151515151515152,1
pkn,0.825,0.014925373134328358,1.25
pkn,0.8375,0.028985507246376812,1.5
pkn,0.85,0.02857142857142857,1.75
pkn,0.875,0.0410958904109589,2
pkn,0.875,0.0410958904109589,2.25
pkn,0.9,0.04,2.5
pkn,0.9125,0.05194805194805195,2.75
pkn,0.9375,0.0625,3
pkn,0.9375,0.0625,3.25
pkn,0.9375,0.0625,3.5
pkn,0.95,0.06172839506172839,3.75
pkn,0.95,0.06172839506172839,4
pkn,0.95,0.06172839506172839,4.25
pkn,0.95,0.06172839506172839,4.5
pkn,0.95,0.06172839506172839,4.75
pkn,0.95,0.06172839506172839,5
