method,power,fdp,v
mkn,0.45,0.02702702702702703,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1875,0,0.5
pkn,0.2,0,0.75
pkn,0.325,0.037037037037037035,1
pkn,0.375,0.03225806451612903,1.25
pkn,0.4,0.030303030303030304,1.5
pkn,0.45,0.02702702702702703,1.75
pkn,0.4875,0.025,2
pkn,0.5,0.024390243902439025,2.25
pkn,0.5,0.024390243902439025,2.5
pkn,0.5125,0.046511627906976744,2.75
pkn,0.55,0.043478260869565216,3
pkn,0.5625,0.0425531914893617,3.25
pkn,0.5625,0.0425531914893617,3.5
pkn,0.5625,0.0425531914893617,3.75
pkn,0.575,0.061224489795918366,4
pkn,0.575,0.061224489795918366,4.25
pkn,0.575,0.061224489795918366,4.5
pkn,0.5875,0.09615384615384616,4.75
pkn,0.5875,0.11320754716981132,5
