method,power,fdp,v
mkn,0.95,0.05,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.875,0.014084507042253521,0.75
pkn,0.9,0.02702702702702703,1
pkn,0.9,0.02702702702702703,1.25
pkn,0.9125,0.02666666666666667,1.5
pkn,0.925,0.02631578947368421,1.75
pkn,0.925,0.02631578947368421,2
pkn,0.925,0.02631578947368421,2.25
pkn,0.925,0.02631578947368421,2.5
pkn,0.9375,0.025974025974025976,2.75
pkn,0.9375,0.025974025974025976,3
pkn,0.9375,0.038461538461538464,3.25
pkn,0.95,0.0379746835443038,3.5
pkn,0.9375,0.038461538461538464,3.75
pkn,0.95,0.05,4
pkn,0.95,0.06172839506172839,4.25
pkn,0.95,0.06172839506172839,4.5
pkn,0.95,0.09523809523809523,4.75
pkn,0.95,0.09523809523809523,5
