method,power,fdp,v
mkn,0.95,0.0379746835443038,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.4375,0,0.5
pkn,0.8,0,0.75
pkn,0.8375,0,1
pkn,0.8625,0.014285714285714285,1.25
pkn,0.8875,0.013888888888888888,1.5
pkn,0.925,0.013333333333333334,1.75
pkn,0.925,0.013333333333333334,2
pkn,0.925,0.013333333333333334,2.25
pkn,0.9375,0.025974025974025976,2.5
pkn,0.9375,0.025974025974025976,2.75
pkn,0.9375,0.025974025974025976,3
pkn,0.95,0.0379746835443038,3.25
pkn,0.95,0.0379746835443038,3.5
pkn,0.95,0.0379746835443038,3.75
pkn,0.95,0.0379746835443038,4
pkn,0.95,0.0379746835443038,4.25
pkn,0.95,0.06172839506172839,4.5
pkn,0.95,0.06172839506172839,4.75
pkn,0.95,0.06172839506172839,5
