method,power,fdp,v
mkn,0.8,0.07246376811594203,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.2125,0,0.5
pkn,0.4125,0.029411764705882353,0.75
pkn,0.6,0.058823529411764705,1
pkn,0.65,0.05454545454545454,1.25
pkn,0.6875,0.05172413793103448,1.5
pkn,0.7,0.08196721311475409,1.75
pkn,0.7125,0.08064516129032258,2
pkn,0.7375,0.078125,2.25
pkn,0.7375,0.078125,2.5
pkn,0.775,0.07462686567164178,2.75
pkn,0.7875,0.07352941176470588,3
pkn,0.8,0.07246376811594203,3.25
pkn,0.8125,0.07142857142857142,3.5
pkn,0.8125,0.07142857142857142,3.75
pkn,0.8125,0.07142857142857142,4
pkn,0.825,0.07042253521126761,4.25
pkn,0.825,0.08333333333333333,4.5
pkn,0.8375,0.0945945945945946,4.75
pkn,0.8375,0.0945945945945946,5
