method,power,fdp,v
mkn,0.6625,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.125,0,0.5
pkn,0.4625,0,0.75
pkn,0.55,0,1
pkn,0.55,0,1.25
pkn,0.575,0,1.5
pkn,0.6,0,1.75
pkn,0.65,0,2
pkn,0.6625,0,2.25
pkn,0.6625,0,2.5
pkn,0.6625,0,2.75
pkn,0.6625,0.018518518518518517,3
pkn,0.675,0.01818181818181818,3.25
pkn,0.7125,0.017241379310344827,3.5
pkn,0.7125,0.03389830508474576,3.75
pkn,0.725,0.03333333333333333,4
pkn,0.75,0.03225806451612903,4.25
pkn,0.7625,0.031746031746031744,4.5
pkn,0.775,0.046153846153846156,4.75
pkn,0.7875,0.045454545454545456,5
