method,power,fdp,v
mkn,0,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.1875,0,0.75
pkn,0.225,0,1
pkn,0.25,0.047619047619047616,1.25
pkn,0.325,0.037037037037037035,1.5
pkn,0.3375,0.03571428571428571,1.75
pkn,0.35,0.034482758620689655,2
pkn,0.3625,0.03333333333333333,2.25
pkn,0.375,0.03225806451612903,2.5
pkn,0.4,0.030303030303030304,2.75
pkn,0.425,0.02857142857142857,3
pkn,0.425,0.02857142857142857,3.25
pkn,0.45,0.05263157894736842,3.5
pkn,0.5,0.047619047619047616,3.75
pkn,0.5125,0.06818181818181818,4
pkn,0.525,0.06666666666666667,4.25
pkn,0.525,0.06666666666666667,4.5
pkn,0.525,0.06666666666666667,4.75
pkn,0.525,0.08695652173913043,5
