method,power,fdp,v
mkn,0.9625,0.07228915662650602,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.925,0,0.75
pkn,0.925,0,1
pkn,0.925,0.013333333333333334,1.25
pkn,0.9375,0.013157894736842105,1.5
pkn,0.9375,0.025974025974025976,1.75
pkn,0.9375,0.038461538461538464,2
pkn,0.9375,0.038461538461538464,2.25
pkn,0.9375,0.05063291139240506,2.5
pkn,0.95,0.05,2.75
pkn,0.9625,0.04938271604938271,3
pkn,0.9625,0.04938271604938271,3.25
pkn,0.9625,0.04938271604938271,3.5
pkn,0.9625,0.06097560975609756,3.75
pkn,0.9625,0.07228915662650602,4
pkn,0.9625,0.07228915662650602,4.25
pkn,0.9625,0.07228915662650602,4.5
pkn,0.9625,0.07228915662650602,4.75
pkn,0.9625,0.07228915662650602,5
