method,power,fdp,v
mkn,1,0.03614457831325301,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.95,0,0.5
pkn,0.9625,0,0.75
pkn,0.975,0,1
pkn,0.975,0,1.25
pkn,0.975,0,1.5
pkn,0.975,0,1.75
pkn,0.975,0,2
pkn,0.975,0,2.25
pkn,0.975,0.012658227848101266,2.5
pkn,0.975,0.037037037037037035,2.75
pkn,0.975,0.037037037037037035,3
pkn,0.975,0.037037037037037035,3.25
pkn,1,0.03614457831325301,3.5
pkn,1,0.03614457831325301,3.75
pkn,1,0.03614457831325301,4
pkn,1,0.03614457831325301,4.25
pkn,1,0.03614457831325301,4.5
pkn,1,0.03614457831325301,4.75
pkn,1,0.03614457831325301,5
