method,power,fdp,v
mkn,0.675,0.01818181818181818,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.25,0,0.5
pkn,0.4875,0,0.75
pkn,0.5375,0.022727272727272728,1
pkn,0.5375,0.022727272727272728,1.25
pkn,0.5875,0.020833333333333332,1.5
pkn,0.575,0.02127659574468085,1.75
pkn,0.6375,0.019230769230769232,2
pkn,0.675,0.01818181818181818,2.25
pkn,0.7,0.017543859649122806,2.5
pkn,0.7125,0.017241379310344827,2.75
pkn,0.725,0.01694915254237288,3
pkn,0.725,0.01694915254237288,3.25
pkn,0.7625,0.016129032258064516,3.5
pkn,0.7875,0.015625,3.75
pkn,0.7875,0.015625,4
pkn,0.7875,0.015625,4.25
pkn,0.8,0.030303030303030304,4.5
pkn,0.8125,0.029850746268656716,4.75
pkn,0.8125,0.04411764705882353,5
