method,power,fdp,v
mkn,0.7625,0.031746031746031744,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.375,0,0.5
pkn,0.6,0,0.75
pkn,0.6,0,1
pkn,0.625,0,1.25
pkn,0.7125,0.017241379310344827,1.5
pkn,0.7125,0.017241379310344827,1.75
pkn,0.7125,0.03389830508474576,2
pkn,0.725,0.03333333333333333,2.25
pkn,0.725,0.03333333333333333,2.5
pkn,0.75,0.03225806451612903,2.75
pkn,0.7625,0.031746031746031744,3
pkn,0.7625,0.031746031746031744,3.25
pkn,0.7625,0.031746031746031744,3.5
pkn,0.7625,0.031746031746031744,3.75
pkn,0.7625,0.031746031746031744,4
pkn,0.7625,0.031746031746031744,4.25
pkn,0.7625,0.031746031746031744,4.5
pkn,0.7875,0.03076923076923077,4.75
pkn,0.7875,0.03076923076923077,5
