method,power,fdp,v
mkn,0.7625,0.06153846153846154,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.0875,0,0.5
pkn,0.5375,0,0.75
pkn,0.6,0.02040816326530612,1
pkn,0.625,0.0196078431372549,1.25
pkn,0.675,0.03571428571428571,1.5
pkn,0.7,0.034482758620689655,1.75
pkn,0.7125,0.03389830508474576,2
pkn,0.75,0.03225806451612903,2.25
pkn,0.7375,0.04838709677419355,2.5
pkn,0.7625,0.06153846153846154,2.75
pkn,0.7625,0.06153846153846154,3
pkn,0.775,0.06060606060606061,3.25
pkn,0.7875,0.05970149253731343,3.5
pkn,0.775,0.06060606060606061,3.75
pkn,0.8,0.058823529411764705,4
pkn,0.8,0.058823529411764705,4.25
pkn,0.8,0.07246376811594203,4.5
pkn,0.8,0.07246376811594203,4.75
pkn,0.8125,0.07142857142857142,5
