method,power,fdp,v
mkn,0.425,0.02857142857142857,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1375,0,0.5
pkn,0.2,0,0.75
pkn,0.35,0.034482758620689655,1
pkn,0.375,0.03225806451612903,1.25
pkn,0.4,0.030303030303030304,1.5
pkn,0.4125,0.029411764705882353,1.75
pkn,0.45,0.02702702702702703,2
pkn,0.475,0.02564102564102564,2.25
pkn,0.5,0.024390243902439025,2.5
pkn,0.5,0.024390243902439025,2.75
pkn,0.5125,0.023809523809523808,3
pkn,0.55,0.022222222222222223,3.25
pkn,0.55,0.022222222222222223,3.5
pkn,0.575,0.02127659574468085,3.75
pkn,0.575,0.041666666666666664,4
pkn,0.5875,0.04081632653061224,4.25
pkn,0.5875,0.04081632653061224,4.5
pkn,0.5875,0.04081632653061224,4.75
pkn,0.6,0.04,5
