method,power,fdp,v
mkn,0.45,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.2875,0,0.75
pkn,0.3375,0,1
pkn,0.375,0,1.25
pkn,0.4,0,1.5
pkn,0.425,0,1.75
pkn,0.475,0,2
pkn,0.475,0.02564102564102564,2.25
pkn,0.475,0.02564102564102564,2.5
pkn,0.5,0.024390243902439025,2.75
pkn,0.5125,0.023809523809523808,3
pkn,0.525,0.023255813953488372,3.25
pkn,0.525,0.023255813953488372,3.5
pkn,0.5625,0.0425531914893617,3.75
pkn,0.5625,0.0425531914893617,4
pkn,0.5625,0.0425531914893617,4.25
pkn,0.575,0.08,4.5
pkn,0.575,0.061224489795918366,4.75
pkn,0.5875,0.0784313725490196,5
