method,power,fdp,v
mkn,0.925,0.03896103896103896,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.8,0.015384615384615385,0.75
pkn,0.85,0.014492753623188406,1
pkn,0.85,0.014492753623188406,1.25
pkn,0.8625,0.028169014084507043,1.5
pkn,0.8625,0.028169014084507043,1.75
pkn,0.9,0.02702702702702703,2
pkn,0.9,0.02702702702702703,2.25
pkn,0.925,0.03896103896103896,2.5
pkn,0.925,0.03896103896103896,2.75
pkn,0.925,0.03896103896103896,3
pkn,0.925,0.03896103896103896,3.25
pkn,0.925,0.03896103896103896,3.5
pkn,0.925,0.03896103896103896,3.75
pkn,0.925,0.03896103896103896,4
pkn,0.925,0.03896103896103896,4.25
pkn,0.925,0.03896103896103896,4.5
pkn,0.9375,0.038461538461538464,4.75
pkn,0.9375,0.038461538461538464,5
