method,power,fdp,v
mkn,0.85,0.08108108108108109,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.4,0,0.5
pkn,0.6875,0,0.75
pkn,0.75,0.01639344262295082,1
pkn,0.7625,0.016129032258064516,1.25
pkn,0.775,0.015873015873015872,1.5
pkn,0.775,0.015873015873015872,1.75
pkn,0.775,0.03125,2
pkn,0.7875,0.045454545454545456,2.25
pkn,0.7875,0.045454545454545456,2.5
pkn,0.8,0.04477611940298507,2.75
pkn,0.8125,0.07142857142857142,3
pkn,0.85,0.0684931506849315,3.25
pkn,0.85,0.0684931506849315,3.5
pkn,0.85,0.0684931506849315,3.75
pkn,0.85,0.08108108108108109,4
pkn,0.85,0.08108108108108109,4.25
pkn,0.85,0.09333333333333334,4.5
pkn,0.85,0.10526315789473684,4.75
pkn,0.85,0.10526315789473684,5
