method,power,fdp,v
mkn,0.95,0.0379746835443038,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.85,0,0.75
pkn,0.9,0,1
pkn,0.9125,0,1.25
pkn,0.9125,0,1.5
pkn,0.9125,0.013513513513513514,1.75
pkn,0.9125,0.039473684210526314,2
pkn,0.95,0.0379746835443038,2.25
pkn,0.9375,0.038461538461538464,2.5
pkn,0.95,0.0379746835443038,2.75
pkn,0.95,0.0379746835443038,3
pkn,0.95,0.0379746835443038,3.25
pkn,0.95,0.0379746835443038,3.5
pkn,0.95,0.0379746835443038,3.75
pkn,0.95,0.05,4
pkn,0.95,0.05,4.25
pkn,0.9625,0.04938271604938271,4.5
pkn,0.9625,0.04938271604938271,4.75
pkn,0.9625,0.06097560975609756,5
