method,power,fdp,v
mkn,0.4125,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1125,0,0.5
pkn,0.3125,0,0.75
pkn,0.35,0,1
pkn,0.4,0,1.25
pkn,0.4125,0,1.5
pkn,0.4625,0,1.75
pkn,0.4625,0,2
pkn,0.475,0,2.25
pkn,0.475,0.02564102564102564,2.5
pkn,0.475,0.02564102564102564,2.75
pkn,0.475,0.02564102564102564,3
pkn,0.475,0.02564102564102564,3.25
pkn,0.4875,0.025,3.5
pkn,0.5,0.024390243902439025,3.75
pkn,0.525,0.023255813953488372,4
pkn,0.5375,0.06521739130434782,4.25
pkn,0.5375,0.06521739130434782,4.5
pkn,0.5375,0.06521739130434782,4.75
pkn,0.55,0.08333333333333333,5
