method,power,fdp,v
mkn,0.725,0.06451612903225806,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.4,0,0.5
pkn,0.425,0.02857142857142857,0.75
pkn,0.5375,0.022727272727272728,1
pkn,0.6125,0.057692307692307696,1.25
pkn,0.6125,0.0392156862745098,1.5
pkn,0.6125,0.057692307692307696,1.75
pkn,0.65,0.07142857142857142,2
pkn,0.65,0.07142857142857142,2.25
pkn,0.7,0.06666666666666667,2.5
pkn,0.7,0.06666666666666667,2.75
pkn,0.725,0.06451612903225806,3
pkn,0.75,0.07692307692307693,3.25
pkn,0.75,0.09090909090909091,3.5
pkn,0.75,0.09090909090909091,3.75
pkn,0.7625,0.08955223880597014,4
pkn,0.7625,0.08955223880597014,4.25
pkn,0.7875,0.08695652173913043,4.5
pkn,0.7875,0.08695652173913043,4.75
pkn,0.7875,0.08695652173913043,5
