method,power,fdp,v
mkn,0.4375,0.05405405405405406,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.2625,0.045454545454545456,0.75
pkn,0.4,0.030303030303030304,1
pkn,0.4125,0.05714285714285714,1.25
pkn,0.425,0.05555555555555555,1.5
pkn,0.4625,0.05128205128205128,1.75
pkn,0.475,0.05,2
pkn,0.4875,0.04878048780487805,2.25
pkn,0.5,0.047619047619047616,2.5
pkn,0.5125,0.046511627906976744,2.75
pkn,0.5125,0.06818181818181818,3
pkn,0.525,0.08695652173913043,3.25
pkn,0.55,0.08333333333333333,3.5
pkn,0.575,0.08,3.75
pkn,0.6,0.07692307692307693,4
pkn,0.6,0.07692307692307693,4.25
pkn,0.6,0.07692307692307693,4.5
pkn,0.625,0.07407407407407407,4.75
pkn,0.625,0.07407407407407407,5
