method,power,fdp,v
mkn,0.2125,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1375,0,0.5
pkn,0.1875,0,0.75
pkn,0.225,0,1
pkn,0.25,0,1.25
pkn,0.275,0,1.5
pkn,0.3,0,1.75
pkn,0.3125,0,2
pkn,0.325,0.037037037037037035,2.25
pkn,0.3375,0.03571428571428571,2.5
pkn,0.3375,0.03571428571428571,2.75
pkn,0.35,0.034482758620689655,3
pkn,0.35,0.034482758620689655,3.25
pkn,0.375,0.03225806451612903,3.5
pkn,0.3875,0.03125,3.75
pkn,0.425,0.05555555555555555,4
pkn,0.425,0.05555555555555555,4.25
pkn,0.45,0.07692307692307693,4.5
pkn,0.4625,0.075,4.75
pkn,0.4625,0.075,5
