method,power,fdp,v
mkn,0.4375,0.05405405405405406,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1375,0,0.5
pkn,0.375,0.03225806451612903,0.75
pkn,0.375,0.03225806451612903,1
pkn,0.4,0.030303030303030304,1.25
pkn,0.425,0.05555555555555555,1.5
pkn,0.4375,0.05405405405405406,1.75
pkn,0.45,0.07692307692307693,2
pkn,0.4625,0.075,2.25
pkn,0.4625,0.075,2.5
pkn,0.4625,0.075,2.75
pkn,0.4625,0.075,3
pkn,0.4625,0.075,3.25
pkn,0.475,0.07317073170731707,3.5
pkn,0.475,0.07317073170731707,3.75
pkn,0.4875,0.09302325581395349,4
pkn,0.4875,0.11363636363636363,4.25
pkn,0.525,0.10638297872340426,4.5
pkn,0.525,0.10638297872340426,4.75
pkn,0.525,0.10638297872340426,5
