method,power,fdp,v
mkn,0.9625,0.07228915662650602,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.875,0,0.75
pkn,0.9125,0.013513513513513514,1
pkn,0.9125,0.013513513513513514,1.25
pkn,0.9125,0.02666666666666667,1.5
pkn,0.9125,0.02666666666666667,1.75
pkn,0.9375,0.025974025974025976,2
pkn,0.9375,0.025974025974025976,2.25
pkn,0.9375,0.038461538461538464,2.5
pkn,0.9375,0.038461538461538464,2.75
pkn,0.9375,0.0625,3
pkn,0.95,0.06172839506172839,3.25
pkn,0.95,0.06172839506172839,3.5
pkn,0.95,0.06172839506172839,3.75
pkn,0.95,0.07317073170731707,4
pkn,0.9625,0.07228915662650602,4.25
pkn,0.9625,0.07228915662650602,4.5
pkn,0.9625,0.07228915662650602,4.75
pkn,0.9625,0.07228915662650602,5
