method,power,fdp,v
mkn,0.425,0.05555555555555555,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.2875,0.041666666666666664,0.75
pkn,0.3625,0.03333333333333333,1
pkn,0.3875,0.03125,1.25
pkn,0.4,0.030303030303030304,1.5
pkn,0.425,0.05555555555555555,1.75
pkn,0.4625,0.05128205128205128,2
pkn,0.4625,0.05128205128205128,2.25
pkn,0.475,0.05,2.5
pkn,0.475,0.05,2.75
pkn,0.4875,0.07142857142857142,3
pkn,0.4875,0.07142857142857142,3.25
pkn,0.4875,0.07142857142857142,3.5
pkn,0.5,0.06976744186046512,3.75
pkn,0.5,0.06976744186046512,4
pkn,0.5,0.06976744186046512,4.25
pkn,0.5125,0.06818181818181818,4.5
pkn,0.5625,0.0625,4.75
pkn,0.575,0.08,5
