method,power,fdp,v
mkn,0.4,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.25,0,0.75
pkn,0.35,0,1
pkn,0.3875,0,1.25
pkn,0.4,0.030303030303030304,1.5
pkn,0.425,0.02857142857142857,1.75
pkn,0.425,0.02857142857142857,2
pkn,0.45,0.07692307692307693,2.25
pkn,0.4375,0.05405405405405406,2.5
pkn,0.4625,0.075,2.75
pkn,0.4625,0.075,3
pkn,0.4625,0.075,3.25
pkn,0.475,0.07317073170731707,3.5
pkn,0.4875,0.11363636363636363,3.75
pkn,0.4875,0.13333333333333333,4
pkn,0.4875,0.13333333333333333,4.25
pkn,0.4875,0.13333333333333333,4.5
pkn,0.5125,0.1276595744680851,4.75
pkn,0.5125,0.1276595744680851,5
