method,power,fdp,v
mkn,0.6,0.04,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.2875,0,0.5
pkn,0.3125,0,0.75
pkn,0.4875,0,1
pkn,0.5125,0,1.25
pkn,0.5375,0.022727272727272728,1.5
pkn,0.5625,0,1.75
pkn,0.5875,0.020833333333333332,2
pkn,0.6,0.04,2.25
pkn,0.6,0.04,2.5
pkn,0.6,0.04,2.75
pkn,0.6,0.04,3
pkn,0.625,0.038461538461538464,3.25
pkn,0.65,0.037037037037037035,3.5
pkn,0.65,0.037037037037037035,3.75
pkn,0.6625,0.03636363636363636,4
pkn,0.6625,0.03636363636363636,4.25
pkn,0.6625,0.03636363636363636,4.5
pkn,0.6625,0.03636363636363636,4.75
pkn,0.675,0.03571428571428571,5
