method,power,fdp,v
mkn,0.3375,0.03571428571428571,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.0375,0,0.5
pkn,0.2375,0,0.75
pkn,0.325,0.037037037037037035,1
pkn,0.3375,0.03571428571428571,1.25
pkn,0.35,0.034482758620689655,1.5
pkn,0.4125,0.029411764705882353,1.75
pkn,0.4375,0.027777777777777776,2
pkn,0.45,0.02702702702702703,2.25
pkn,0.4625,0.02631578947368421,2.5
pkn,0.55,0.043478260869565216,2.75
pkn,0.55,0.06382978723404255,3
pkn,0.5625,0.08163265306122448,3.25
pkn,0.6,0.07692307692307693,3.5
pkn,0.6,0.07692307692307693,3.75
pkn,0.6,0.07692307692307693,4
pkn,0.6,0.07692307692307693,4.25
pkn,0.6,0.07692307692307693,4.5
pkn,0.6,0.07692307692307693,4.75
pkn,0.6,0.1111111111111111,5
