method,power,fdp,v
mkn,0.8875,0.013888888888888888,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.7125,0,0.75
pkn,0.75,0,1
pkn,0.775,0,1.25
pkn,0.7875,0,1.5
pkn,0.825,0,1.75
pkn,0.8625,0.014285714285714285,2
pkn,0.8625,0.014285714285714285,2.25
pkn,0.8625,0.014285714285714285,2.5
pkn,0.8625,0.014285714285714285,2.75
pkn,0.875,0.014084507042253521,3
pkn,0.875,0.014084507042253521,3.25
pkn,0.8875,0.013888888888888888,3.5
pkn,0.8875,0.013888888888888888,3.75
pkn,0.8875,0.013888888888888888,4
pkn,0.8875,0.013888888888888888,4.25
pkn,0.9125,0.02666666666666667,4.5
pkn,0.9,0.02702702702702703,4.75
pkn,0.95,0.02564102564102564,5
