method,power,fdp,v
mkn,0.9125,0.039473684210526314,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.675,0,0.5
pkn,0.75,0,0.75
pkn,0.85,0.014492753623188406,1
pkn,0.8875,0.013888888888888888,1.25
pkn,0.8875,0.013888888888888888,1.5
pkn,0.9,0.0136986301369863,1.75
pkn,0.9,0.0136986301369863,2
pkn,0.9,0.02702702702702703,2.25
pkn,0.9,0.02702702702702703,2.5
pkn,0.9,0.04,2.75
pkn,0.9,0.04,3
pkn,0.9125,0.039473684210526314,3.25
pkn,0.9125,0.039473684210526314,3.5
pkn,0.9125,0.039473684210526314,3.75
pkn,0.9125,0.039473684210526314,4
pkn,0.9125,0.039473684210526314,4.25
pkn,0.9125,0.039473684210526314,4.5
pkn,0.9125,0.039473684210526314,4.75
pkn,0.9125,0.039473684210526314,5
