method,power,fdp,v
mkn,0.9125,0.02666666666666667,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.575,0.02127659574468085,0.75
pkn,0.75,0.01639344262295082,1
pkn,0.7625,0.016129032258064516,1.25
pkn,0.7875,0.015625,1.5
pkn,0.8,0.015384615384615385,1.75
pkn,0.8,0.015384615384615385,2
pkn,0.8,0.015384615384615385,2.25
pkn,0.825,0.014925373134328358,2.5
pkn,0.85,0.014492753623188406,2.75
pkn,0.8875,0.013888888888888888,3
pkn,0.9,0.0136986301369863,3.25
pkn,0.9,0.0136986301369863,3.5
pkn,0.9125,0.02666666666666667,3.75
pkn,0.9125,0.02666666666666667,4
pkn,0.9125,0.02666666666666667,4.25
pkn,0.9125,0.039473684210526314,4.5
pkn,0.9125,0.039473684210526314,4.75
pkn,0.925,0.03896103896103896,5
