method,power,fdp,v
mkn,0.6875,0.08333333333333333,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.475,0.02564102564102564,0.75
pkn,0.5375,0.044444444444444446,1
pkn,0.5625,0.0425531914893617,1.25
pkn,0.55,0.043478260869565216,1.5
pkn,0.5875,0.0784313725490196,1.75
pkn,0.6,0.07692307692307693,2
pkn,0.675,0.0847457627118644,2.25
pkn,0.675,0.0847457627118644,2.5
pkn,0.6875,0.08333333333333333,2.75
pkn,0.7,0.08196721311475409,3
pkn,0.7,0.08196721311475409,3.25
pkn,0.7125,0.09523809523809523,3.5
pkn,0.7125,0.09523809523809523,3.75
pkn,0.7125,0.09523809523809523,4
pkn,0.725,0.09375,4.25
pkn,0.7125,0.09523809523809523,4.5
pkn,0.725,0.1076923076923077,4.75
pkn,0.725,0.1076923076923077,5
