method,power,fdp,v
mkn,0.8625,0.0547945205479452,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.6125,0.0392156862745098,0.75
pkn,0.725,0.04918032786885246,1
pkn,0.7375,0.04838709677419355,1.25
pkn,0.8125,0.04411764705882353,1.5
pkn,0.8,0.04477611940298507,1.75
pkn,0.825,0.043478260869565216,2
pkn,0.825,0.043478260869565216,2.25
pkn,0.825,0.043478260869565216,2.5
pkn,0.85,0.04225352112676056,2.75
pkn,0.85,0.05555555555555555,3
pkn,0.8625,0.0547945205479452,3.25
pkn,0.8625,0.06756756756756757,3.5
pkn,0.8625,0.06756756756756757,3.75
pkn,0.8625,0.06756756756756757,4
pkn,0.8625,0.06756756756756757,4.25
pkn,0.8625,0.09210526315789473,4.5
pkn,0.8625,0.08,4.75
pkn,0.8625,0.09210526315789473,5
