method,power,fdp,v
mkn,0.9125,0.02666666666666667,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.725,0,0.75
pkn,0.7625,0.016129032258064516,1
pkn,0.8,0.015384615384615385,1.25
pkn,0.8125,0.015151515151515152,1.5
pkn,0.825,0.014925373134328358,1.75
pkn,0.8875,0.013888888888888888,2
pkn,0.8875,0.013888888888888888,2.25
pkn,0.8875,0.013888888888888888,2.5
pkn,0.8875,0.013888888888888888,2.75
pkn,0.8875,0.013888888888888888,3
pkn,0.9125,0.013513513513513514,3.25
pkn,0.9125,0.013513513513513514,3.5
pkn,0.9125,0.013513513513513514,3.75
pkn,0.9125,0.02666666666666667,4
pkn,0.9125,0.039473684210526314,4.25
pkn,0.925,0.03896103896103896,4.5
pkn,0.9375,0.0625,4.75
pkn,0.95,0.06172839506172839,5
