method,power,fdp,v
mkn,0.9875,0.05952380952380952,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.675,0,0.5
pkn,0.9375,0,0.75
pkn,0.9625,0.01282051282051282,1
pkn,0.9625,0.01282051282051282,1.25
pkn,0.9625,0.02531645569620253,1.5
pkn,0.975,0.025,1.75
pkn,0.975,0.037037037037037035,2
pkn,0.975,0.037037037037037035,2.25
pkn,0.9875,0.036585365853658534,2.5
pkn,0.9875,0.036585365853658534,2.75
pkn,0.9875,0.05952380952380952,3
pkn,0.9875,0.05952380952380952,3.25
pkn,0.9875,0.05952380952380952,3.5
pkn,0.9875,0.05952380952380952,3.75
pkn,0.9875,0.05952380952380952,4
pkn,0.9875,0.05952380952380952,4.25
pkn,0.9875,0.05952380952380952,4.5
pkn,0.9875,0.05952380952380952,4.75
pkn,0.9875,0.05952380952380952,5
