method,power,fdp,v
mkn,0.4375,0.027777777777777776,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.2125,0,0.5
pkn,0.3,0,0.75
pkn,0.4,0.030303030303030304,1
pkn,0.4125,0.029411764705882353,1.25
pkn,0.4375,0.027777777777777776,1.5
pkn,0.4375,0.027777777777777776,1.75
pkn,0.475,0.05,2
pkn,0.475,0.05,2.25
pkn,0.4875,0.04878048780487805,2.5
pkn,0.475,0.05,2.75
pkn,0.5125,0.046511627906976744,3
pkn,0.525,0.045454545454545456,3.25
pkn,0.5375,0.044444444444444446,3.5
pkn,0.55,0.043478260869565216,3.75
pkn,0.5625,0.0625,4
pkn,0.5625,0.0625,4.25
pkn,0.575,0.061224489795918366,4.5
pkn,0.575,0.061224489795918366,4.75
pkn,0.575,0.061224489795918366,5
