method,power,fdp,v
mkn,0.7375,0.04838709677419355,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.25,0,0.5
pkn,0.5,0.024390243902439025,0.75
pkn,0.575,0.02127659574468085,1
pkn,0.6125,0.0392156862745098,1.25
pkn,0.625,0.038461538461538464,1.5
pkn,0.675,0.03571428571428571,1.75
pkn,0.6875,0.03508771929824561,2
pkn,0.7,0.05084745762711865,2.25
pkn,0.7375,0.04838709677419355,2.5
pkn,0.7375,0.04838709677419355,2.75
pkn,0.7375,0.04838709677419355,3
pkn,0.7375,0.04838709677419355,3.25
pkn,0.7625,0.06153846153846154,3.5
pkn,0.775,0.07462686567164178,3.75
pkn,0.775,0.07462686567164178,4
pkn,0.7875,0.07352941176470588,4.25
pkn,0.7875,0.07352941176470588,4.5
pkn,0.775,0.07462686567164178,4.75
pkn,0.7875,0.07352941176470588,5
