method,power,fdp,v
mkn,0.975,0.11363636363636363,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.7375,0,0.5
pkn,0.85,0.014492753623188406,0.75
pkn,0.9,0.02702702702702703,1
pkn,0.9125,0.02666666666666667,1.25
pkn,0.9375,0.025974025974025976,1.5
pkn,0.9625,0.02531645569620253,1.75
pkn,0.9625,0.0375,2
pkn,0.9625,0.04938271604938271,2.25
pkn,0.9625,0.06097560975609756,2.5
pkn,0.9625,0.07228915662650602,2.75
pkn,0.975,0.07142857142857142,3
pkn,0.975,0.08235294117647059,3.25
pkn,0.975,0.10344827586206896,3.5
pkn,0.975,0.11363636363636363,3.75
pkn,0.975,0.11363636363636363,4
pkn,0.975,0.11363636363636363,4.25
pkn,0.975,0.11363636363636363,4.5
pkn,0.975,0.11363636363636363,4.75
pkn,0.975,0.12359550561797752,5
