method,power,fdp,v
mkn,0.825,0.043478260869565216,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.5,0,0.75
pkn,0.6,0.02040816326530612,1
pkn,0.625,0.0196078431372549,1.25
pkn,0.75,0.03225806451612903,1.5
pkn,0.7625,0.031746031746031744,1.75
pkn,0.775,0.03125,2
pkn,0.7875,0.03076923076923077,2.25
pkn,0.7875,0.045454545454545456,2.5
pkn,0.8125,0.04411764705882353,2.75
pkn,0.8125,0.04411764705882353,3
pkn,0.8125,0.04411764705882353,3.25
pkn,0.825,0.043478260869565216,3.5
pkn,0.825,0.043478260869565216,3.75
pkn,0.825,0.043478260869565216,4
pkn,0.825,0.043478260869565216,4.25
pkn,0.825,0.043478260869565216,4.5
pkn,0.85,0.04225352112676056,4.75
pkn,0.85,0.04225352112676056,5
