method,power,fdp,v
mkn,0.7625,0.046875,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.25,0,0.5
pkn,0.5375,0,0.75
pkn,0.5875,0,1
pkn,0.5875,0.020833333333333332,1.25
pkn,0.5875,0.020833333333333332,1.5
pkn,0.6375,0.019230769230769232,1.75
pkn,0.6875,0.017857142857142856,2
pkn,0.6875,0.017857142857142856,2.25
pkn,0.7125,0.017241379310344827,2.5
pkn,0.7125,0.017241379310344827,2.75
pkn,0.7625,0.031746031746031744,3
pkn,0.7625,0.046875,3.25
pkn,0.7625,0.046875,3.5
pkn,0.775,0.046153846153846156,3.75
pkn,0.775,0.046153846153846156,4
pkn,0.7875,0.045454545454545456,4.25
pkn,0.7875,0.05970149253731343,4.5
pkn,0.7875,0.07352941176470588,4.75
pkn,0.8,0.07246376811594203,5
