method,power,fdp,v
mkn,0.75,0.01639344262295082,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.5,0,0.75
pkn,0.6125,0,1
pkn,0.625,0,1.25
pkn,0.65,0.018867924528301886,1.5
pkn,0.6625,0.018518518518518517,1.75
pkn,0.675,0.01818181818181818,2
pkn,0.7,0.017543859649122806,2.25
pkn,0.7125,0.017241379310344827,2.5
pkn,0.7125,0.017241379310344827,2.75
pkn,0.75,0.01639344262295082,3
pkn,0.75,0.01639344262295082,3.25
pkn,0.75,0.01639344262295082,3.5
pkn,0.75,0.01639344262295082,3.75
pkn,0.7625,0.016129032258064516,4
pkn,0.7625,0.016129032258064516,4.25
pkn,0.7875,0.015625,4.5
pkn,0.8,0.015384615384615385,4.75
pkn,0.8,0.015384615384615385,5
