method,power,fdp,v
mkn,0.7375,0.078125,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.3375,0,0.5
pkn,0.5,0.024390243902439025,0.75
pkn,0.6375,0.03773584905660377,1
pkn,0.65,0.037037037037037035,1.25
pkn,0.65,0.037037037037037035,1.5
pkn,0.675,0.03571428571428571,1.75
pkn,0.6875,0.03508771929824561,2
pkn,0.7,0.06666666666666667,2.25
pkn,0.7125,0.06557377049180328,2.5
pkn,0.725,0.06451612903225806,2.75
pkn,0.7375,0.078125,3
pkn,0.7375,0.09230769230769231,3.25
pkn,0.7375,0.078125,3.5
pkn,0.75,0.1044776119402985,3.75
pkn,0.75,0.11764705882352941,4
pkn,0.75,0.13043478260869565,4.25
pkn,0.75,0.13043478260869565,4.5
pkn,0.7625,0.14084507042253522,4.75
pkn,0.775,0.1506849315068493,5
