method,power,fdp,v
mkn,0.5625,0.021739130434782608,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.175,0,0.5
pkn,0.25,0,0.75
pkn,0.45,0,1
pkn,0.4875,0,1.25
pkn,0.525,0,1.5
pkn,0.5375,0,1.75
pkn,0.5625,0,2
pkn,0.5625,0.021739130434782608,2.25
pkn,0.5625,0.021739130434782608,2.5
pkn,0.575,0.02127659574468085,2.75
pkn,0.575,0.02127659574468085,3
pkn,0.5875,0.020833333333333332,3.25
pkn,0.6,0.04,3.5
pkn,0.6125,0.0392156862745098,3.75
pkn,0.6375,0.03773584905660377,4
pkn,0.6375,0.03773584905660377,4.25
pkn,0.6375,0.05555555555555555,4.5
pkn,0.6625,0.08620689655172414,4.75
pkn,0.6625,0.08620689655172414,5
