method,power,fdp,v
mkn,0.7375,0.03278688524590164,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.5125,0.023809523809523808,0.75
pkn,0.6,0.02040816326530612,1
pkn,0.6125,0.02,1.25
pkn,0.675,0.01818181818181818,1.5
pkn,0.7125,0.03389830508474576,1.75
pkn,0.7125,0.03389830508474576,2
pkn,0.7125,0.03389830508474576,2.25
pkn,0.7125,0.03389830508474576,2.5
pkn,0.7125,0.03389830508474576,2.75
pkn,0.7375,0.03278688524590164,3
pkn,0.7375,0.04838709677419355,3.25
pkn,0.75,0.047619047619047616,3.5
pkn,0.75,0.047619047619047616,3.75
pkn,0.7625,0.046875,4
pkn,0.7625,0.046875,4.25
pkn,0.7625,0.046875,4.5
pkn,0.7625,0.046875,4.75
pkn,0.7625,0.046875,5
