method,power,fdp,v
mkn,0.7,0.017543859649122806,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.4875,0,0.75
pkn,0.575,0,1
pkn,0.6375,0.019230769230769232,1.25
pkn,0.6875,0.017857142857142856,1.5
pkn,0.6875,0.017857142857142856,1.75
pkn,0.6875,0.017857142857142856,2
pkn,0.6875,0.017857142857142856,2.25
pkn,0.7,0.017543859649122806,2.5
pkn,0.7,0.017543859649122806,2.75
pkn,0.7,0.017543859649122806,3
pkn,0.7,0.017543859649122806,3.25
pkn,0.7,0.034482758620689655,3.5
pkn,0.7125,0.03389830508474576,3.75
pkn,0.7125,0.03389830508474576,4
pkn,0.7125,0.03389830508474576,4.25
pkn,0.725,0.03333333333333333,4.5
pkn,0.725,0.03333333333333333,4.75
pkn,0.725,0.03333333333333333,5
