method,power,fdp,v
mkn,0.4875,0.04878048780487805,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.2875,0,0.5
pkn,0.3875,0,0.75
pkn,0.4,0,1
pkn,0.425,0.02857142857142857,1.25
pkn,0.475,0.02564102564102564,1.5
pkn,0.4875,0.025,1.75
pkn,0.4875,0.04878048780487805,2
pkn,0.4875,0.04878048780487805,2.25
pkn,0.4875,0.04878048780487805,2.5
pkn,0.4875,0.04878048780487805,2.75
pkn,0.5,0.047619047619047616,3
pkn,0.525,0.045454545454545456,3.25
pkn,0.55,0.043478260869565216,3.5
pkn,0.55,0.043478260869565216,3.75
pkn,0.55,0.043478260869565216,4
pkn,0.5625,0.0425531914893617,4.25
pkn,0.6,0.058823529411764705,4.5
pkn,0.6,0.04,4.75
pkn,0.6,0.058823529411764705,5
