method,power,fdp,v
mkn,0.4125,0.05714285714285714,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1375,0,0.5
pkn,0.275,0,0.75
pkn,0.375,0.03225806451612903,1
pkn,0.375,0.03225806451612903,1.25
pkn,0.4,0.058823529411764705,1.5
pkn,0.4,0.058823529411764705,1.75
pkn,0.45,0.07692307692307693,2
pkn,0.4875,0.07142857142857142,2.25
pkn,0.5,0.06976744186046512,2.5
pkn,0.5125,0.06818181818181818,2.75
pkn,0.5125,0.06818181818181818,3
pkn,0.525,0.06666666666666667,3.25
pkn,0.5125,0.06818181818181818,3.5
pkn,0.55,0.06382978723404255,3.75
pkn,0.575,0.061224489795918366,4
pkn,0.5875,0.06,4.25
pkn,0.5875,0.06,4.5
pkn,0.5875,0.06,4.75
pkn,0.6125,0.09259259259259259,5
