method,power,fdp,v
mkn,0.325,0.037037037037037035,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.125,0,0.5
pkn,0.225,0,0.75
pkn,0.2875,0.041666666666666664,1
pkn,0.3,0.04,1.25
pkn,0.35,0.034482758620689655,1.5
pkn,0.35,0.034482758620689655,1.75
pkn,0.425,0.02857142857142857,2
pkn,0.4375,0.027777777777777776,2.25
pkn,0.4625,0.05128205128205128,2.5
pkn,0.4625,0.05128205128205128,2.75
pkn,0.475,0.05,3
pkn,0.4875,0.04878048780487805,3.25
pkn,0.4875,0.04878048780487805,3.5
pkn,0.4875,0.04878048780487805,3.75
pkn,0.525,0.045454545454545456,4
pkn,0.55,0.043478260869565216,4.25
pkn,0.5625,0.0425531914893617,4.5
pkn,0.5625,0.0425531914893617,4.75
pkn,0.5625,0.0625,5
