method,power,fdp,v
mkn,0.9125,0.039473684210526314,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.7375,0,0.75
pkn,0.8125,0.015151515151515152,1
pkn,0.8375,0.014705882352941176,1.25
pkn,0.8375,0.028985507246376812,1.5
pkn,0.8375,0.028985507246376812,1.75
pkn,0.8375,0.028985507246376812,2
pkn,0.85,0.02857142857142857,2.25
pkn,0.85,0.02857142857142857,2.5
pkn,0.8875,0.0273972602739726,2.75
pkn,0.9,0.04,3
pkn,0.9,0.04,3.25
pkn,0.9,0.04,3.5
pkn,0.9,0.04,3.75
pkn,0.925,0.03896103896103896,4
pkn,0.925,0.05128205128205128,4.25
pkn,0.925,0.06329113924050633,4.5
pkn,0.925,0.06329113924050633,4.75
pkn,0.925,0.06329113924050633,5
