method,power,fdp,v
mkn,0.4125,0.029411764705882353,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.15,0,0.5
pkn,0.2875,0,0.75
pkn,0.3375,0,1
pkn,0.3625,0,1.25
pkn,0.375,0.03225806451612903,1.5
pkn,0.4125,0.029411764705882353,1.75
pkn,0.425,0.02857142857142857,2
pkn,0.4375,0.027777777777777776,2.25
pkn,0.4375,0.027777777777777776,2.5
pkn,0.45,0.02702702702702703,2.75
pkn,0.4625,0.02631578947368421,3
pkn,0.4625,0.02631578947368421,3.25
pkn,0.475,0.02564102564102564,3.5
pkn,0.475,0.02564102564102564,3.75
pkn,0.475,0.02564102564102564,4
pkn,0.4875,0.04878048780487805,4.25
pkn,0.5,0.06976744186046512,4.5
pkn,0.5,0.06976744186046512,4.75
pkn,0.5,0.06976744186046512,5
