method,power,fdp,v
mkn,0.9625,0.06097560975609756,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.8,0,0.5
pkn,0.9,0,0.75
pkn,0.95,0.012987012987012988,1
pkn,0.95,0.012987012987012988,1.25
pkn,0.95,0.012987012987012988,1.5
pkn,0.95,0.012987012987012988,1.75
pkn,0.95,0.0379746835443038,2
pkn,0.95,0.0379746835443038,2.25
pkn,0.95,0.0379746835443038,2.5
pkn,0.95,0.05,2.75
pkn,0.95,0.05,3
pkn,0.9625,0.06097560975609756,3.25
pkn,0.9625,0.06097560975609756,3.5
pkn,0.9625,0.06097560975609756,3.75
pkn,0.975,0.07142857142857142,4
pkn,0.975,0.07142857142857142,4.25
pkn,0.975,0.09302325581395349,4.5
pkn,0.975,0.08235294117647059,4.75
pkn,0.9875,0.09195402298850575,5
