method,power,fdp,v
mkn,0.875,0.05405405405405406,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.425,0,0.5
pkn,0.75,0,0.75
pkn,0.7875,0.015625,1
pkn,0.8125,0.015151515151515152,1.25
pkn,0.8125,0.015151515151515152,1.5
pkn,0.8125,0.015151515151515152,1.75
pkn,0.8375,0.014705882352941176,2
pkn,0.85,0.02857142857142857,2.25
pkn,0.85,0.014492753623188406,2.5
pkn,0.8625,0.028169014084507043,2.75
pkn,0.8625,0.028169014084507043,3
pkn,0.875,0.05405405405405406,3.25
pkn,0.875,0.05405405405405406,3.5
pkn,0.875,0.06666666666666667,3.75
pkn,0.8875,0.06578947368421052,4
pkn,0.8875,0.06578947368421052,4.25
pkn,0.8875,0.06578947368421052,4.5
pkn,0.8875,0.06578947368421052,4.75
pkn,0.8875,0.06578947368421052,5
