method,power,fdp,v
mkn,0.8875,0.07792207792207792,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.725,0,0.75
pkn,0.7375,0.03278688524590164,1
pkn,0.8,0.030303030303030304,1.25
pkn,0.825,0.029411764705882353,1.5
pkn,0.8375,0.056338028169014086,1.75
pkn,0.8375,0.056338028169014086,2
pkn,0.875,0.06666666666666667,2.25
pkn,0.875,0.06666666666666667,2.5
pkn,0.8875,0.07792207792207792,2.75
pkn,0.8875,0.07792207792207792,3
pkn,0.8875,0.07792207792207792,3.25
pkn,0.8875,0.07792207792207792,3.5
pkn,0.8875,0.07792207792207792,3.75
pkn,0.9,0.07692307692307693,4
pkn,0.9125,0.0759493670886076,4.25
pkn,0.9125,0.0759493670886076,4.5
pkn,0.925,0.08641975308641975,4.75
pkn,0.925,0.08641975308641975,5
