method,power,fdp,v
mkn,0.6875,0.05172413793103448,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.6,0.02040816326530612,0.75
pkn,0.6125,0.0392156862745098,1
pkn,0.625,0.038461538461538464,1.25
pkn,0.6375,0.03773584905660377,1.5
pkn,0.6625,0.03636363636363636,1.75
pkn,0.6625,0.03636363636363636,2
pkn,0.675,0.03571428571428571,2.25
pkn,0.6875,0.03508771929824561,2.5
pkn,0.7,0.034482758620689655,2.75
pkn,0.7,0.05084745762711865,3
pkn,0.7125,0.05,3.25
pkn,0.7125,0.05,3.5
pkn,0.725,0.06451612903225806,3.75
pkn,0.75,0.0625,4
pkn,0.75,0.07692307692307693,4.25
pkn,0.75,0.07692307692307693,4.5
pkn,0.7625,0.08955223880597014,4.75
pkn,0.7625,0.10294117647058823,5
