method,power,fdp,v
mkn,0.925,0.02631578947368421,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.75,0,0.75
pkn,0.825,0,1
pkn,0.8375,0,1.25
pkn,0.85,0,1.5
pkn,0.875,0,1.75
pkn,0.875,0,2
pkn,0.8875,0,2.25
pkn,0.9125,0,2.5
pkn,0.925,0.013333333333333334,2.75
pkn,0.925,0.013333333333333334,3
pkn,0.925,0.02631578947368421,3.25
pkn,0.925,0.02631578947368421,3.5
pkn,0.925,0.02631578947368421,3.75
pkn,0.925,0.02631578947368421,4
pkn,0.9375,0.025974025974025976,4.25
pkn,0.9375,0.025974025974025976,4.5
pkn,0.9375,0.025974025974025976,4.75
pkn,0.95,0.02564102564102564,5
