method,power,fdp,v
mkn,0.4875,0.04878048780487805,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.3,0,0.75
pkn,0.4125,0.029411764705882353,1
pkn,0.425,0.05555555555555555,1.25
pkn,0.4875,0.04878048780487805,1.5
pkn,0.4875,0.04878048780487805,1.75
pkn,0.5,0.047619047619047616,2
pkn,0.5125,0.046511627906976744,2.25
pkn,0.5375,0.044444444444444446,2.5
pkn,0.5375,0.044444444444444446,2.75
pkn,0.55,0.043478260869565216,3
pkn,0.575,0.061224489795918366,3.25
pkn,0.5875,0.06,3.5
pkn,0.5875,0.06,3.75
pkn,0.5875,0.06,4
pkn,0.6,0.07692307692307693,4.25
pkn,0.5875,0.0784313725490196,4.5
pkn,0.6125,0.07547169811320754,4.75
pkn,0.625,0.07407407407407407,5
