method,power,fdp,seedB
vanilla,0.84,0.20754716981132076,1
multiple,0.88,0,1
vanilla,0.82,0.08888888888888889,2
multiple,0.92,0.02127659574468085,2
vanilla,0.7,0,3
multiple,0.84,0.023255813953488372,3
vanilla,0.92,0.11538461538461539,4
multiple,0.94,0.020833333333333332,4
vanilla,0.86,0.044444444444444446,5
multiple,0.88,0,5
vanilla,0.86,0,6
multiple,0.94,0.020833333333333332,6
vanilla,0.84,0.06666666666666667,7
multiple,0.92,0.02127659574468085,7
vanilla,0.86,0.022727272727272728,8
multiple,0.92,0.02127659574468085,8
vanilla,0.84,0.023255813953488372,9
multiple,0.88,0,9
vanilla,0.92,0.061224489795918366,10
multiple,0.84,0.023255813953488372,10
vanilla,0.9,0.11764705882352941,11
multiple,0.84,0,11
vanilla,0.72,0,12
multiple,0.86,0,12
vanilla,0.92,0.09803921568627451,13
multiple,0.92,0,13
vanilla,0.92,0.2459016393442623,14
multiple,0.94,0.020833333333333332,14
vanilla,0.9,0.1,15
multiple,0.9,0.021739130434782608,15
vanilla,0.86,0.044444444444444446,16
multiple,0.88,0,16
vanilla,0.86,0.044444444444444446,17
multiple,0.92,0.02127659574468085,17
vanilla,0.9,0.021739130434782608,18
multiple,0.9,0.021739130434782608,18
vanilla,0.86,0.022727272727272728,19
multiple,0.9,0.021739130434782608,19
vanilla,0.8,0.047619047619047616,20
multiple,0.84,0.023255813953488372,20
