method,power,fdp,seedB
vanilla,0.94,0.12962962962962962,1
multiple,0.94,0.020833333333333332,1
vanilla,0.84,0,2
multiple,0.88,0.022222222222222223,2
vanilla,0.9,0.0625,3
multiple,0.94,0.04081632653061224,3
vanilla,0.86,0.14,4
multiple,0.94,0.020833333333333332,4
vanilla,0.92,0.14814814814814814,5
multiple,0.94,0.020833333333333332,5
vanilla,0.8,0.047619047619047616,6
multiple,0.92,0.02127659574468085,6
vanilla,0.92,0.11538461538461539,7
multiple,0.94,0.020833333333333332,7
vanilla,0.86,0.06521739130434782,8
multiple,0.92,0.02127659574468085,8
vanilla,0.92,0.09803921568627451,9
multiple,0.94,0.020833333333333332,9
vanilla,0.94,0.09615384615384616,10
multiple,0.94,0.020833333333333332,10
vanilla,0.86,0.022727272727272728,11
multiple,0.92,0.02127659574468085,11
vanilla,0.88,0.043478260869565216,12
multiple,0.94,0.020833333333333332,12
vanilla,0.92,0.09803921568627451,13
multiple,0.92,0.02127659574468085,13
vanilla,0.86,0.06521739130434782,14
multiple,0.94,0.020833333333333332,14
vanilla,0.88,0.043478260869565216,15
multiple,0.92,0,15
vanilla,0.9,0.0625,16
multiple,0.94,0.020833333333333332,16
vanilla,0.86,0.022727272727272728,17
multiple,0.94,0.020833333333333332,17
vanilla,0.9,0.0625,18
multiple,0.94,0.020833333333333332,18
vanilla,0.82,0.023809523809523808,19
multiple,0.92,0.02127659574468085,19
vanilla,0.86,0.022727272727272728,20
multiple,0.94,0.020833333333333332,20
