method,power,fdp,seedB
vanilla,0.78,0.09302325581395349,1
multiple,0.7,0,1
vanilla,0.8,0.047619047619047616,2
multiple,0.6,0,2
vanilla,0.64,0.08571428571428572,3
multiple,0.64,0,3
vanilla,0.52,0.037037037037037035,4
multiple,0.64,0,4
vanilla,0.6,0,5
multiple,0.66,0,5
vanilla,0.76,0.05,6
multiple,0.64,0,6
vanilla,0.84,0.10638297872340426,7
multiple,0.72,0,7
vanilla,0.82,0.046511627906976744,8
multiple,0.68,0,8
vanilla,0.8,0.16666666666666666,9
multiple,0.62,0,9
vanilla,0.76,0.13636363636363635,10
multiple,0.68,0,10
vanilla,0.86,0.18867924528301888,11
multiple,0.72,0,11
vanilla,0.84,0.045454545454545456,12
multiple,0.66,0,12
vanilla,0.84,0.16,13
multiple,0.7,0,13
vanilla,0.76,0.07317073170731707,14
multiple,0.66,0,14
vanilla,0.76,0.07317073170731707,15
multiple,0.66,0,15
vanilla,0.44,0,16
multiple,0.68,0,16
vanilla,0.84,0.17647058823529413,17
multiple,0.72,0,17
vanilla,0.78,0.025,18
multiple,0.68,0,18
vanilla,0.4,0,19
multiple,0.7,0,19
vanilla,0.66,0.05714285714285714,20
multiple,0.66,0,20
