method,power,fdp,seedB
vanilla,0.96,0.09433962264150944,1
multiple,0.98,0.0392156862745098,1
vanilla,0.98,0.3950617283950617,2
multiple,0.98,0.02,2
vanilla,0.98,0.20967741935483872,3
multiple,0.98,0.0392156862745098,3
vanilla,0.98,0.2222222222222222,4
multiple,0.96,0.02040816326530612,4
vanilla,0.96,0.1724137931034483,5
multiple,0.98,0.07547169811320754,5
vanilla,0.98,0.15517241379310345,6
multiple,0.98,0.0392156862745098,6
vanilla,0.94,0.16071428571428573,7
multiple,0.98,0.057692307692307696,7
vanilla,0.94,0.2033898305084746,8
multiple,0.98,0.057692307692307696,8
vanilla,0.98,0.18333333333333332,9
multiple,0.98,0.057692307692307696,9
vanilla,0.96,0.15789473684210525,10
multiple,0.98,0.0392156862745098,10
vanilla,0.92,0.23333333333333334,11
multiple,0.98,0.02,11
vanilla,0.92,0.061224489795918366,12
multiple,0.98,0.0392156862745098,12
vanilla,0.96,0.1111111111111111,13
multiple,0.98,0.07547169811320754,13
vanilla,0.96,0.07692307692307693,14
multiple,0.96,0.02040816326530612,14
vanilla,0.98,0.09259259259259259,15
multiple,0.98,0.07547169811320754,15
vanilla,0.94,0.09615384615384616,16
multiple,0.98,0.07547169811320754,16
vanilla,0.96,0.14285714285714285,17
multiple,0.98,0.09259259259259259,17
vanilla,0.98,0.19672131147540983,18
multiple,0.98,0.057692307692307696,18
vanilla,0.94,0.14545454545454545,19
multiple,0.98,0.0392156862745098,19
vanilla,0.94,0.09615384615384616,20
multiple,0.98,0.0392156862745098,20
